track_id,track_name,album,artist,plist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Birds In The Trap Sing McKnight,Travis Scott,Matt Music,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054,audio_features,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/tracks/0ESJlaM8CE1jRWaNtwSNj8,https://api.spotify.com/v1/audio-analysis/0ESJlaM8CE1jRWaNtwSNj8,213863,4
0EXm0iaB0CzqtsB3VaupXj,When the Last Time,Lord Willin',Clipse,Matt Music,0.847,0.884,11,-3.326,1,0.245,0.514,0.0,0.303,0.845,99.036,audio_features,spotify:track:0EXm0iaB0CzqtsB3VaupXj,https://api.spotify.com/v1/tracks/0EXm0iaB0CzqtsB3VaupXj,https://api.spotify.com/v1/audio-analysis/0EXm0iaB0CzqtsB3VaupXj,254307,4
0EbFmS2uZycsxJfg6jvlrn,Eleanor Rigby,Greatest Hits And Others,Joan Baez,Old Man,0.398,0.153,11,-15.476,0,0.0427,0.945,0.0,0.0835,0.506,146.976,audio_features,spotify:track:0EbFmS2uZycsxJfg6jvlrn,https://api.spotify.com/v1/tracks/0EbFmS2uZycsxJfg6jvlrn,https://api.spotify.com/v1/audio-analysis/0EbFmS2uZycsxJfg6jvlrn,140000,4
0Eqm7hD828cATBLUx2fJox,Meditate (feat. J.I.D.),Rags,EARTHGANG,Matt Music,0.743,0.679,10,-8.295,0,0.286,0.0757,0.0,0.347,0.618,147.752,audio_features,spotify:track:0Eqm7hD828cATBLUx2fJox,https://api.spotify.com/v1/tracks/0Eqm7hD828cATBLUx2fJox,https://api.spotify.com/v1/audio-analysis/0Eqm7hD828cATBLUx2fJox,278084,4
0F1DQ2uVP823zh96gm6AUI,Sit n' Prey (feat. Dessy & T'nah Apex) (feat. Dessy & T'nah Apex),Summer Knights,Joey Bada$$,Matt Music,0.703,0.654,2,-5.297,1,0.287,0.103,0.0,0.153,0.528,93.564,audio_features,spotify:track:0F1DQ2uVP823zh96gm6AUI,https://api.spotify.com/v1/tracks/0F1DQ2uVP823zh96gm6AUI,https://api.spotify.com/v1/audio-analysis/0F1DQ2uVP823zh96gm6AUI,262080,4
0F58GE2TtHBim5o4ZTQUwK,Peach Fuzz,Peach Fuzz,"Tyler, The Creator",Matt Music,0.593,0.673,2,-6.324,1,0.117,0.373,0.000808,0.281,0.88,150.526,audio_features,spotify:track:0F58GE2TtHBim5o4ZTQUwK,https://api.spotify.com/v1/tracks/0F58GE2TtHBim5o4ZTQUwK,https://api.spotify.com/v1/audio-analysis/0F58GE2TtHBim5o4ZTQUwK,156547,4
0FWAIRd9Uz5uNek7cALYNC,Psycho,PSYCHODRAMA,Dave,Matt Music,0.696,0.589,2,-7.233,1,0.388,0.516,0.0,0.29,0.58,94.016,audio_features,spotify:track:0FWAIRd9Uz5uNek7cALYNC,https://api.spotify.com/v1/tracks/0FWAIRd9Uz5uNek7cALYNC,https://api.spotify.com/v1/audio-analysis/0FWAIRd9Uz5uNek7cALYNC,248947,4
0Fs4DQKvmk5DPHfmOa3vZX,Arab Money - Dirty,Back On My B.S.,Busta Rhymes,Matt Music,0.735,0.75,7,-5.056,1,0.34,0.241,0.0,0.151,0.583,93.225,audio_features,spotify:track:0Fs4DQKvmk5DPHfmOa3vZX,https://api.spotify.com/v1/tracks/0Fs4DQKvmk5DPHfmOa3vZX,https://api.spotify.com/v1/audio-analysis/0Fs4DQKvmk5DPHfmOa3vZX,165213,4
0G6ExlA2fcJIDGoayswUNT,All Bad,The Never Story,JID,Matt Music,0.538,0.238,11,-14.541,1,0.316,0.854,0.0485,0.11,0.506,78.777,audio_features,spotify:track:0G6ExlA2fcJIDGoayswUNT,https://api.spotify.com/v1/tracks/0G6ExlA2fcJIDGoayswUNT,https://api.spotify.com/v1/audio-analysis/0G6ExlA2fcJIDGoayswUNT,291760,1
0G7q7kRa4LTkclAzrNifLJ,Let Me Breathe,Let Me Breathe,Action Bronson,Matt Music,0.66,0.748,1,-3.96,1,0.476,0.318,0.0,0.329,0.318,180.524,audio_features,spotify:track:0G7q7kRa4LTkclAzrNifLJ,https://api.spotify.com/v1/tracks/0G7q7kRa4LTkclAzrNifLJ,https://api.spotify.com/v1/audio-analysis/0G7q7kRa4LTkclAzrNifLJ,173925,4
0GAE689kVy7sFT2QWZH1Xa,Start,channel ORANGE,Frank Ocean,Matt Music,0.347,0.33,7,-19.761,1,0.149,0.74,0.931,0.557,0.0316,82.85,audio_features,spotify:track:0GAE689kVy7sFT2QWZH1Xa,https://api.spotify.com/v1/tracks/0GAE689kVy7sFT2QWZH1Xa,https://api.spotify.com/v1/audio-analysis/0GAE689kVy7sFT2QWZH1Xa,45640,5
0H57lJQoHSzP4nE7EvTJPP,Have You Seen That Girl?,At What Cost,GoldLink,Matt Music,0.869,0.792,0,-6.351,1,0.141,0.00566,0.0,0.0683,0.725,107.985,audio_features,spotify:track:0H57lJQoHSzP4nE7EvTJPP,https://api.spotify.com/v1/tracks/0H57lJQoHSzP4nE7EvTJPP,https://api.spotify.com/v1/audio-analysis/0H57lJQoHSzP4nE7EvTJPP,162278,4
0HDdyhtep8nLbCbcjFNlcz,Real Friends,The Life Of Pablo,Kanye West,Matt Music,0.523,0.752,6,-6.244,0,0.429,0.277,0.000356,0.138,0.129,109.203,audio_features,spotify:track:0HDdyhtep8nLbCbcjFNlcz,https://api.spotify.com/v1/tracks/0HDdyhtep8nLbCbcjFNlcz,https://api.spotify.com/v1/audio-analysis/0HDdyhtep8nLbCbcjFNlcz,251573,5
0HMCdlOPJkAGlB0MlSWIcO,I Am A God,Yeezus,Kanye West,SHOTCLOCK BANGERS,0.51,0.532,4,-7.405,0,0.0715,0.0367,0.000794,0.165,0.305,111.885,audio_features,spotify:track:0HMCdlOPJkAGlB0MlSWIcO,https://api.spotify.com/v1/tracks/0HMCdlOPJkAGlB0MlSWIcO,https://api.spotify.com/v1/audio-analysis/0HMCdlOPJkAGlB0MlSWIcO,231507,4
0HOq63A8H2BMIJzGFdWs79,TRACK UNO,99.9%,KAYTRANADA,Matt Music,0.843,0.448,0,-10.398,1,0.316,0.0126,0.000944,0.0826,0.172,119.564,audio_features,spotify:track:0HOq63A8H2BMIJzGFdWs79,https://api.spotify.com/v1/tracks/0HOq63A8H2BMIJzGFdWs79,https://api.spotify.com/v1/audio-analysis/0HOq63A8H2BMIJzGFdWs79,344120,4
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Stankonia,Outkast,Matt Music,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
0ITqOOwNtw5DP2GLYAlTQx,No Question (feat Future),The World Is Yours,Rich The Kid,Matt Music,0.885,0.559,6,-7.085,1,0.322,0.00176,0.0,0.0973,0.565,76.472,audio_features,spotify:track:0ITqOOwNtw5DP2GLYAlTQx,https://api.spotify.com/v1/tracks/0ITqOOwNtw5DP2GLYAlTQx,https://api.spotify.com/v1/audio-analysis/0ITqOOwNtw5DP2GLYAlTQx,251057,4
0IZurWvFvqoFBD9h6KR1vB,Brooklyn's Own,Brooklyn's Own,Joey Bada$$,Matt Music,0.731,0.815,7,-4.72,1,0.296,0.152,0.0,0.225,0.495,93.607,audio_features,spotify:track:0IZurWvFvqoFBD9h6KR1vB,https://api.spotify.com/v1/tracks/0IZurWvFvqoFBD9h6KR1vB,https://api.spotify.com/v1/audio-analysis/0IZurWvFvqoFBD9h6KR1vB,219530,4
0IabpxMpUV7waD7U4uDIMJ,Impossible,Rodeo,Travis Scott,Matt Music,0.497,0.465,3,-8.529,0,0.158,0.392,2.52e-05,0.603,0.295,147.949,audio_features,spotify:track:0IabpxMpUV7waD7U4uDIMJ,https://api.spotify.com/v1/tracks/0IabpxMpUV7waD7U4uDIMJ,https://api.spotify.com/v1/audio-analysis/0IabpxMpUV7waD7U4uDIMJ,242507,4
0IjPLpb2xvQCH9tcDRdkSI,Do It,Do It,Tuxedo,Best of the Best of the Best,0.818,0.858,1,-4.219,0,0.0398,0.0642,0.256,0.256,0.753,119.605,audio_features,spotify:track:0IjPLpb2xvQCH9tcDRdkSI,https://api.spotify.com/v1/tracks/0IjPLpb2xvQCH9tcDRdkSI,https://api.spotify.com/v1/audio-analysis/0IjPLpb2xvQCH9tcDRdkSI,258503,4
0In3u56vbH2at3bViAzzwq,erase me (feat. Jacob Collier),erase me (feat. Jacob Collier),Lizzy McAlpine,Matt Music,0.415,0.453,6,-8.537,0,0.0595,0.592,2.22e-05,0.131,0.305,93.267,audio_features,spotify:track:0In3u56vbH2at3bViAzzwq,https://api.spotify.com/v1/tracks/0In3u56vbH2at3bViAzzwq,https://api.spotify.com/v1/audio-analysis/0In3u56vbH2at3bViAzzwq,214468,4
0Jic1enFHt5xG7E1nHdeYn,This Is The Carter,Tha Carter,Lil Wayne,Matt Music,0.845,0.854,7,-3.694,0,0.266,0.17,0.0,0.092,0.778,95.082,audio_features,spotify:track:0Jic1enFHt5xG7E1nHdeYn,https://api.spotify.com/v1/tracks/0Jic1enFHt5xG7E1nHdeYn,https://api.spotify.com/v1/audio-analysis/0Jic1enFHt5xG7E1nHdeYn,276040,4
0JzPnwc3eDdyBeReXFLgXr,Look Easy,Look Easy,KAYTRANADA,Matt Music,0.718,0.637,1,-9.962,0,0.168,0.00828,0.0071,0.227,0.487,108.023,audio_features,spotify:track:0JzPnwc3eDdyBeReXFLgXr,https://api.spotify.com/v1/tracks/0JzPnwc3eDdyBeReXFLgXr,https://api.spotify.com/v1/audio-analysis/0JzPnwc3eDdyBeReXFLgXr,165219,4
0K5iZ5UOtct5XguI6MInRN,Life Song,Live & Grow,Casey Veggies,Matt Music,0.762,0.674,11,-7.086,0,0.34,0.0905,0.0,0.0582,0.523,74.999,audio_features,spotify:track:0K5iZ5UOtct5XguI6MInRN,https://api.spotify.com/v1/tracks/0K5iZ5UOtct5XguI6MInRN,https://api.spotify.com/v1/audio-analysis/0K5iZ5UOtct5XguI6MInRN,206524,4
0K9tfzrxJyCQIf7oAlPwaK,YA YA,COWBOY CARTER,Beyoncé,Matt Music,0.617,0.904,11,-5.371,1,0.341,0.317,0.0,0.507,0.764,151.926,audio_features,spotify:track:0K9tfzrxJyCQIf7oAlPwaK,https://api.spotify.com/v1/tracks/0K9tfzrxJyCQIf7oAlPwaK,https://api.spotify.com/v1/audio-analysis/0K9tfzrxJyCQIf7oAlPwaK,274766,4
0KGBU6sYZ1WC5UXrdvIxtC,Ultimate,32 Zel / Planet Shrooms,Denzel Curry,SHOTCLOCK BANGERS,0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.872,audio_features,spotify:track:0KGBU6sYZ1WC5UXrdvIxtC,https://api.spotify.com/v1/tracks/0KGBU6sYZ1WC5UXrdvIxtC,https://api.spotify.com/v1/audio-analysis/0KGBU6sYZ1WC5UXrdvIxtC,189974,4
0KdTaL0SqaEl1W22D3ffEB,The Legend Of Zelda: The Wind Waker - Rendezvous with the Ship 2,The Legend Of Zelda Vol.3,Good Knight Productions,Just Fuck Me Up Fam,0.592,0.0389,0,-16.109,1,0.112,0.55,0.418,0.0812,0.201,179.447,audio_features,spotify:track:0KdTaL0SqaEl1W22D3ffEB,https://api.spotify.com/v1/tracks/0KdTaL0SqaEl1W22D3ffEB,https://api.spotify.com/v1/audio-analysis/0KdTaL0SqaEl1W22D3ffEB,92064,3
0LFcFGLYTX6UmeIdO7NVd7,Ali Bomaye,Jesus Piece (Deluxe),The Game,SHOTCLOCK BANGERS,0.381,0.69,10,-5.312,0,0.455,0.0209,0.0,0.438,0.223,78.239,audio_features,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/tracks/0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/audio-analysis/0LFcFGLYTX6UmeIdO7NVd7,372707,4
0LdxIzPFNwtcC9fyfI3MGV,Morning,Legend of Zelda Ultimate Medley,String Player Gamer,Just Fuck Me Up Fam,0.114,0.104,9,-20.938,1,0.0373,0.282,0.00596,0.743,0.0,173.814,audio_features,spotify:track:0LdxIzPFNwtcC9fyfI3MGV,https://api.spotify.com/v1/tracks/0LdxIzPFNwtcC9fyfI3MGV,https://api.spotify.com/v1/audio-analysis/0LdxIzPFNwtcC9fyfI3MGV,15860,3
0LhlpD13fXvpd0baZFpWMt,"DTA feat. Tyler, The Creator",Sleeping in Class,Casey Veggies,Matt Music,0.344,0.948,3,-1.4,0,0.368,0.222,0.0,0.178,0.7,161.652,audio_features,spotify:track:0LhlpD13fXvpd0baZFpWMt,https://api.spotify.com/v1/tracks/0LhlpD13fXvpd0baZFpWMt,https://api.spotify.com/v1/audio-analysis/0LhlpD13fXvpd0baZFpWMt,240521,4
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,Hunky Dory (2015 Remaster),David Bowie,Old Man,0.559,0.308,0,-11.75,1,0.0376,0.505,0.0,0.109,0.414,113.633,audio_features,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/tracks/0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/audio-analysis/0LrwgdLsFaWh9VXIjBRe8t,217747,4
0M2ZekrsEkru9Xp5rWnouQ,Paradise,The Incredible True Story,Logic,Matt Music,0.551,0.747,7,-7.911,1,0.254,0.115,0.0,0.0895,0.205,88.937,audio_features,spotify:track:0M2ZekrsEkru9Xp5rWnouQ,https://api.spotify.com/v1/tracks/0M2ZekrsEkru9Xp5rWnouQ,https://api.spotify.com/v1/audio-analysis/0M2ZekrsEkru9Xp5rWnouQ,282173,4
0MFj1bBmr0c1JN99Htn0OY,Martyrs,The Water (S),Mick Jenkins,Matt Music,0.619,0.607,1,-9.483,1,0.316,0.206,0.0,0.113,0.202,97.899,audio_features,spotify:track:0MFj1bBmr0c1JN99Htn0OY,https://api.spotify.com/v1/tracks/0MFj1bBmr0c1JN99Htn0OY,https://api.spotify.com/v1/audio-analysis/0MFj1bBmr0c1JN99Htn0OY,219339,4
0N3W5peJUQtI4eyR6GJT5O,King Kunta,To Pimp A Butterfly,Kendrick Lamar,Matt Music,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4
0N9WhEz6DiBDvBxa6uJCTY,Eet,Far,Regina Spektor,youth classics,0.665,0.446,1,-11.884,1,0.0439,0.57,0.000669,0.082,0.172,141.94,audio_features,spotify:track:0N9WhEz6DiBDvBxa6uJCTY,https://api.spotify.com/v1/tracks/0N9WhEz6DiBDvBxa6uJCTY,https://api.spotify.com/v1/audio-analysis/0N9WhEz6DiBDvBxa6uJCTY,230867,4
0NTLVDuMzv9HIDsahKnioC,All That,Alien Boy EP,Oliver Tree,Matt Music,0.734,0.571,1,-5.916,1,0.252,0.0651,0.0,0.443,0.36,134.871,audio_features,spotify:track:0NTLVDuMzv9HIDsahKnioC,https://api.spotify.com/v1/tracks/0NTLVDuMzv9HIDsahKnioC,https://api.spotify.com/v1/audio-analysis/0NTLVDuMzv9HIDsahKnioC,166991,4
0NjW4SKY3gbfl2orl1p8hr,IFHY (feat. Pharrell),Wolf,"Tyler, The Creator",Matt Music,0.358,0.715,7,-6.181,1,0.331,0.197,0.0,0.581,0.275,85.478,audio_features,spotify:track:0NjW4SKY3gbfl2orl1p8hr,https://api.spotify.com/v1/tracks/0NjW4SKY3gbfl2orl1p8hr,https://api.spotify.com/v1/audio-analysis/0NjW4SKY3gbfl2orl1p8hr,319253,4
0NkhsTIoveKdBQAfGDCNBw,Who Dat,Who Dat,J. Cole,Matt Music,0.722,0.813,11,-5.524,0,0.306,0.165,0.0,0.0459,0.659,90.029,audio_features,spotify:track:0NkhsTIoveKdBQAfGDCNBw,https://api.spotify.com/v1/tracks/0NkhsTIoveKdBQAfGDCNBw,https://api.spotify.com/v1/audio-analysis/0NkhsTIoveKdBQAfGDCNBw,238093,4
0O2t6ZqUyXze505PIxc2mz,Up and Away,Up and Away,Can't Stop Won't Stop,Best of the Best of the Best,0.663,0.876,10,-4.573,0,0.161,0.00719,1.2e-06,0.0958,0.715,103.976,audio_features,spotify:track:0O2t6ZqUyXze505PIxc2mz,https://api.spotify.com/v1/tracks/0O2t6ZqUyXze505PIxc2mz,https://api.spotify.com/v1/audio-analysis/0O2t6ZqUyXze505PIxc2mz,203656,4
0O5brqyThK4RkcbhGGwJZU,AMERIKKKAN IDOL,ALL-AMERIKKKAN BADA$$,Joey Bada$$,Matt Music,0.53,0.626,7,-7.583,0,0.301,0.797,2.27e-06,0.22,0.448,97.035,audio_features,spotify:track:0O5brqyThK4RkcbhGGwJZU,https://api.spotify.com/v1/tracks/0O5brqyThK4RkcbhGGwJZU,https://api.spotify.com/v1/audio-analysis/0O5brqyThK4RkcbhGGwJZU,371436,4
0O7mJ0noFBLn8MMUJrFaF1,PROLLY HEARD,KIRK,DaBaby,Matt Music,0.884,0.783,1,-2.388,1,0.294,0.0744,0.0,0.12,0.929,124.052,audio_features,spotify:track:0O7mJ0noFBLn8MMUJrFaF1,https://api.spotify.com/v1/tracks/0O7mJ0noFBLn8MMUJrFaF1,https://api.spotify.com/v1/audio-analysis/0O7mJ0noFBLn8MMUJrFaF1,143226,4
0OT0cCKbSmSMRvyWeqEFBq,How Great (feat. Jay Electronica & My cousin Nicole),Coloring Book,Chance the Rapper,Matt Music,0.439,0.483,2,-9.449,1,0.315,0.477,0.0,0.553,0.292,78.442,audio_features,spotify:track:0OT0cCKbSmSMRvyWeqEFBq,https://api.spotify.com/v1/tracks/0OT0cCKbSmSMRvyWeqEFBq,https://api.spotify.com/v1/audio-analysis/0OT0cCKbSmSMRvyWeqEFBq,337423,4
0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Minutes to Midnight,Linkin Park,Best of the Best of the Best,0.529,0.376,11,-7.913,1,0.0288,0.00539,0.0195,0.107,0.0581,110.026,audio_features,spotify:track:0OYcEfskah1egYHjYRvbg1,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,https://api.spotify.com/v1/audio-analysis/0OYcEfskah1egYHjYRvbg1,289907,4
0PGwM5vdr5fMejx0IIAYXj,I Want You Back,20th Century Masters: The Millennium Collection: Best Of The Jackson 5,The Jackson 5,Best of the Best of the Best,0.674,0.584,8,-8.204,1,0.0318,0.466,0.00195,0.187,0.96,98.293,audio_features,spotify:track:0PGwM5vdr5fMejx0IIAYXj,https://api.spotify.com/v1/tracks/0PGwM5vdr5fMejx0IIAYXj,https://api.spotify.com/v1/audio-analysis/0PGwM5vdr5fMejx0IIAYXj,180893,4
0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,Matt Music,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,audio_features,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,5
0PgNhIg5n0UAOBVn43b8b6,The Adventures of Rain Dance Maggie,I'm with You,Red Hot Chili Peppers,Best of the Best of the Best,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,audio_features,spotify:track:0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/tracks/0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/audio-analysis/0PgNhIg5n0UAOBVn43b8b6,282400,4
0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),Backin' It Up (feat. Cardi B),Pardison Fontaine,Matt Music,0.796,0.68,10,-4.853,0,0.353,0.0886,0.0,0.268,0.565,164.932,audio_features,spotify:track:0PpfPNtQOOvbMNVJijTQj0,https://api.spotify.com/v1/tracks/0PpfPNtQOOvbMNVJijTQj0,https://api.spotify.com/v1/audio-analysis/0PpfPNtQOOvbMNVJijTQj0,190466,4
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),Camila Cabello,Matt Music,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4
0Qv7xi6uPSqH2k82tOkGSt,Mad World,The Hurting,Tears For Fears,Best of the Best of the Best,0.628,0.907,4,-6.047,1,0.0412,0.0471,0.0579,0.0635,0.954,118.724,audio_features,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,https://api.spotify.com/v1/tracks/0Qv7xi6uPSqH2k82tOkGSt,https://api.spotify.com/v1/audio-analysis/0Qv7xi6uPSqH2k82tOkGSt,215400,4
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,Led Zeppelin,Best of the Best of the Best,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,audio_features,spotify:track:0QwZfbw26QeUoIy82Z2jYp,https://api.spotify.com/v1/tracks/0QwZfbw26QeUoIy82Z2jYp,https://api.spotify.com/v1/audio-analysis/0QwZfbw26QeUoIy82Z2jYp,166267,4
0QxxZ3l2P3vDyKjf42bRoD,Gerudo Valley,Legend of Zelda Ultimate Medley,String Player Gamer,Just Fuck Me Up Fam,0.317,0.618,3,-8.845,0,0.0355,0.791,0.935,0.663,0.517,175.01,audio_features,spotify:track:0QxxZ3l2P3vDyKjf42bRoD,https://api.spotify.com/v1/tracks/0QxxZ3l2P3vDyKjf42bRoD,https://api.spotify.com/v1/audio-analysis/0QxxZ3l2P3vDyKjf42bRoD,65967,4
0R3zVEKNxmE6PJPEx9rS8H,Whales,Bestiary (Bonus Track Version),Hail Mary Mallon,Matt Music,0.914,0.497,7,-8.003,1,0.323,0.039,5.95e-05,0.113,0.535,99.97,audio_features,spotify:track:0R3zVEKNxmE6PJPEx9rS8H,https://api.spotify.com/v1/tracks/0R3zVEKNxmE6PJPEx9rS8H,https://api.spotify.com/v1/audio-analysis/0R3zVEKNxmE6PJPEx9rS8H,115680,4
0RAvy97QRPzO2AfK5Dw6j3,We Cry Together,Mr. Morale & The Big Steppers,Kendrick Lamar,Matt Music,0.648,0.68,11,-7.276,1,0.345,0.292,0.0,0.0808,0.504,106.89,audio_features,spotify:track:0RAvy97QRPzO2AfK5Dw6j3,https://api.spotify.com/v1/tracks/0RAvy97QRPzO2AfK5Dw6j3,https://api.spotify.com/v1/audio-analysis/0RAvy97QRPzO2AfK5Dw6j3,341307,3
0RVPN010wAt1G5DgNeV035,Telephone,Martynas,Martynas,Matt Music,0.672,0.522,11,-6.019,0,0.0353,0.736,0.675,0.219,0.334,142.02,audio_features,spotify:track:0RVPN010wAt1G5DgNeV035,https://api.spotify.com/v1/tracks/0RVPN010wAt1G5DgNeV035,https://api.spotify.com/v1/audio-analysis/0RVPN010wAt1G5DgNeV035,194470,4
0RXphrOyw4NbiKsOX1SeDh,Next Year,Beacon (Deluxe Version),Two Door Cinema Club,Best of the Best of the Best,0.566,0.804,2,-4.783,1,0.0764,0.00282,0.00105,0.071,0.462,127.568,audio_features,spotify:track:0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/tracks/0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/audio-analysis/0RXphrOyw4NbiKsOX1SeDh,251493,4
0RhC9bUmPEVYKMYO1s24G9,Prisoner (feat. Chance the Rapper),Prisoner (feat. Chance the Rapper),Jordan Bratton,Best of the Best of the Best,0.639,0.36,9,-9.079,0,0.179,0.589,0.0,0.354,0.539,74.93,audio_features,spotify:track:0RhC9bUmPEVYKMYO1s24G9,https://api.spotify.com/v1/tracks/0RhC9bUmPEVYKMYO1s24G9,https://api.spotify.com/v1/audio-analysis/0RhC9bUmPEVYKMYO1s24G9,200720,4
0RrYBMfNtEVpVORH9QDlCn,Star,Star,IDK,Matt Music,0.824,0.739,8,-4.028,1,0.341,0.00833,1.3e-06,0.0877,0.547,170.972,audio_features,spotify:track:0RrYBMfNtEVpVORH9QDlCn,https://api.spotify.com/v1/tracks/0RrYBMfNtEVpVORH9QDlCn,https://api.spotify.com/v1/audio-analysis/0RrYBMfNtEVpVORH9QDlCn,185493,4
0RuJD7YfBO2gvj6smWkAgR,Spaceship,The College Dropout,Kanye West,Matt Music,0.522,0.773,5,-5.327,0,0.22,0.513,0.0,0.621,0.652,178.073,audio_features,spotify:track:0RuJD7YfBO2gvj6smWkAgR,https://api.spotify.com/v1/tracks/0RuJD7YfBO2gvj6smWkAgR,https://api.spotify.com/v1/audio-analysis/0RuJD7YfBO2gvj6smWkAgR,324227,3
0RxSL5kjZXO45l38vVerNO,Crabs In A Bucket,Big Fish Theory,Vince Staples,Matt Music,0.675,0.729,11,-7.494,0,0.124,0.197,0.00374,0.0863,0.0789,130.975,audio_features,spotify:track:0RxSL5kjZXO45l38vVerNO,https://api.spotify.com/v1/tracks/0RxSL5kjZXO45l38vVerNO,https://api.spotify.com/v1/audio-analysis/0RxSL5kjZXO45l38vVerNO,197800,4
0SRPuTnr5QOKRoIxMvvlgK,Vampire,What Could Possibly Go Wrong,Dominic Fike,Matt Music,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,audio_features,spotify:track:0SRPuTnr5QOKRoIxMvvlgK,https://api.spotify.com/v1/tracks/0SRPuTnr5QOKRoIxMvvlgK,https://api.spotify.com/v1/audio-analysis/0SRPuTnr5QOKRoIxMvvlgK,186050,4
0SqUFLaRXwufRUsJ0t4dXB,No Mediocre (feat. Iggy Azalea),Paperwork (Deluxe Explicit),T.I.,Matt Music,0.781,0.495,1,-7.449,1,0.0432,0.0957,0.0,0.0778,0.195,95.466,audio_features,spotify:track:0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/tracks/0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/audio-analysis/0SqUFLaRXwufRUsJ0t4dXB,202213,4
0Su1b0WFiELmXT29bZBQtX,Shame (Alex Goose Remix),Pinata (Alex Goose Remix),Freddie Gibbs,Matt Music,0.419,0.911,7,-4.961,1,0.183,0.323,0.0,0.343,0.55,164.452,audio_features,spotify:track:0Su1b0WFiELmXT29bZBQtX,https://api.spotify.com/v1/tracks/0Su1b0WFiELmXT29bZBQtX,https://api.spotify.com/v1/audio-analysis/0Su1b0WFiELmXT29bZBQtX,179653,4
0Svj4j1NyhpiY63o8lYw1S,Love Me Back,Bills - EP,LunchMoney Lewis,Best of the Best of the Best,0.778,0.772,11,-6.26,0,0.0682,0.147,4.5e-05,0.142,0.708,100.03,audio_features,spotify:track:0Svj4j1NyhpiY63o8lYw1S,https://api.spotify.com/v1/tracks/0Svj4j1NyhpiY63o8lYw1S,https://api.spotify.com/v1/audio-analysis/0Svj4j1NyhpiY63o8lYw1S,180200,4
